GN List,,,,,,,,
LIFe Code,GN Code,Name in Sinhala,Name in Tamil,Name in English,MPA Code,Province,District,Divisional Secretariat
5-1-12-180,180,උරුගාමම්,உறுகாமம்,Urugamam,185,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-185,185,කෝප්පාවේලි,கோப்பாவெளி,Koppavely,146A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-190,190,පෙරියපුල්ලුමලෛ,பெரியபுல்லுமலை,Periya pullumalai,146,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-195,195,ගැමුණු පුර,கெமுனுபுர,Gamunupura,135A,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-200,200,එරාවූර් 5,ஏறாவூர் 5,Eravur 5,194/1,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-12-205,205,එල්ලයිනගර්,எல்லைநகர்,Ellainagar,174,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,12: එරාවුර්පත්තු/ ஏறாவூர் பற்று/ Eravur Pattu
5-1-15-005,005,එරාවූර් 2 ඒ,ஏறாவூர் 02ஏ,Eravur 02A   ,,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,15: එරාවුර් නගරය/ ஏறாவூர் நகரம்/ Eravur Town
5-1-15-010,010,මීරාකර්නි,மீராகேனி,Meerakerny,,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,15: එරාවුර් නගරය/ ஏறாவூர் நகரம்/ Eravur Town
5-1-15-015,015,එරාවූර් 3,ஏறாவூர் 03,Eravur 03,192,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,15: එරාවුර් නගරය/ ஏறாவூர் நகரம்/ Eravur Town
5-1-15-020,020,එරාවූර් 3 ඒ,ஏறாவூர் 03ஏ,Eravur 03A,192B,5: නැගෙනහිර/ கிழக்கு/ Eastern,1: මඩකලපුව/ மட்டக்களப்பு/ Batticaloa,15: එරාවුර් නගරය/ ஏறாவூர் நகரம்/ Eravur Town
